Clave,,,Descripción,,,,,Precio U.,Exis,Total 
7.50224E+12,,,LOSARTAN ( PUNNAB ) TABLETAS 50 MG C/30,,,,,$11.76,0,$0.00
7.50222E+12,,,LOSARTAN (AVIVIA) TABLETAS 50 MG C/30,,,,,$16.85,0,$0.00
7.50135E+12,,,LOSARTAN(AMSA) COMPRIMIDO 50MG C/30,,,,,$11.29,0,$0.00
7.50163E+14,,,LUBRI-G 135G,,,,,$37.65,0,$0.00
7.50106E+12,,,LYSOL,,,,,$59.30,0,$0.00
7.50225E+12,,,MACROGOL ( SOLOSTIN ) 7 SOBRES 17G DE POLVO,,,,,$163.55,0,$0.00
7.50225E+12,,,MACROGOL ( SOLOSTIN ) SOBRE 17G C/14,,,,,$343.52,0,$0.00
7.50222E+12,,,MAGALDRATO / DIMETICONA ( AVIVIA )  GEL 80MG/10 MG/1ML  C/CON 10 SOBRES,,,,,$39.33,0,$0.00
7.50201E+12,,,MAGALDRATO / DIMETICONA ( GALAVER ) GEL 8G/1G/250ML,,,,,$52.76,0,$0.00
7.50201E+12,,,MAGALDRATO / DIMETICONA ( GALAVER SOBRES ) GEL 80MG/10MG/1ML,,,,,$35.29,110,"$3,881.90"
7.50201E+12,,,MAGALDRATO / DIMETICONA (MAVER) SOL GEL 8G/1G/100ML 120ML,,,,,$25.84,0,$0.00
7.80083E+11,,,MAGALDRATO / DIMETICONA (XENOPIR) GEL SOBRES 80MG/10MG/1ML,,,,,$55.88,0,$0.00
224,,,MAGNESIO SERICO,,,,,$90.00,0,$0.00
556,,,MANGO BISTURI #3 ECO,,,,,$2.47,0,$0.00
IM07-03,,,MANGO DE BISTURI NO. 3H.P.,,,,,$58.00,0,$0.00
IM08-04,,,MARTILLLO TYLOR HERGOM VERDE,,,,,$44.13,0,$0.00
7.50602E+12,,,MASCARA PARA NEBULIZAR ADULTO,,,,,$23.32,0,$0.00
7.50602E+12,,,MASCARILLA CON NEBULIZADOR 6ML,,,,,$38.00,0,$0.00
7.50602E+12,,,MASCARILLA CON NEBULIZADOR PEDIATRICA,,,,,$36.22,0,$0.00
7.50226E+12,,,MASCARILLA MICRO ADULTO ( HOME CARE ) NEB851,,,,,$30.00,0,$0.00
7.50105E+12,,,MASCARILLA P/ NEBULIZAR ADULTO,,,,,$46.93,0,$0.00
7.50602E+12,,,MASCARILLA P/NEBULIZACION ADULTO (SENSIMEDICAL),,,,,$41.44,-3,-$124.32
7.50226E+12,,,MASCARILLA PARA NEBULIZAR INFANTIL (HOME CARE ) NEB951,,,,,$30.00,0,$0.00
7.50105E+12,,,MASCARILLA PARA NEBULIZAR NIÑO,,,,,$56.20,8,$449.60
7.50602E+12,,,MASCARILLA PARA NEBULIZAR PEDIATRICA,,,,,$35.62,0,$0.00
7.502E+12,,,"MECLIZINA / PIRIDOXINA ( MECLISON ) SOLUCION 8.33MG, 160.66 MG.",,,,,$20.23,0,$0.00
7.502E+12,,,MECLIZINA / PIRIDOXINA ( MECLISON ) TABLETAS 25MG/ 50MG,,,,,$24.35,30,$730.50
7.502E+12,,,"MECLIZINA / PIRIDOXINA ( VO-REMI) SOL. INYECTABLE 25MG, 50 MG",,,,,$59.03,0,$0.00
7.502E+12,,,MECLIZINA / PIRIDOXINA ( VO-REMI) TABLETAS 25MG/50MG C/12,,,,,$23.82,0,$0.00
7.502E+12,,,MECLIZINA / PIRIDOXINA (VO-REMI) GOTAS,,,,,$30.37,0,$0.00
7.80083E+11,,,"MECLIZINA / PIRIDOXINA / LIDOCAINA ( BONAZIN ) SOLUCION INYECTABLE 25mg, 50mg,20mg",,,,,$19.66,0,$0.00
7.80083E+11,,,MECLIZINA PIRIDOXINA ( BONAZIN ) SOLUCION C / 10 ML,,,,,$26.97,0,$0.00
7.14908E+11,,,MELATONINA (REVENOX) TAB 3MG C/60,,,,,$71.68,0,$0.00
7.80083E+11,,,MELOXICAM ( AURICAM ) TABLETAS 15 MG C/10,,,,,$12.18,0,$0.00
7.80083E+11,,,MELOXICAM (AURICAM) TAB 7.5MG C/20,,,,,$9.20,0,$0.00
7.50201E+12,,,MELOXICAM (FLEXIVER) TAB 7.5MG C/14,,,,,$7.67,0,$0.00
7.50201E+12,,,MELOXICAM (FLEXIVER) TABLETA 15mg C/10,,,,,$18.65,0,$0.00
7.50223E+12,,,MELOXICAM / METACARBAMOL ( OFELICON ) CAPSULA 15MG /215MG,,,,,$21.45,0,$0.00
7.50201E+12,,,MELOXICAM / METOCARBAMOL ( FLEXIVER COMPUESTO ) CAPSULAS  15/215 MG CON 10,,,,,$37.65,0,$0.00
7.50201E+12,,,MELOXICAM / METOCARBAMOL ( FLEXIVER COMPUESTO ) CAPSULAS 7.5/215 MG,,,,,$37.65,90,"$3,388.50"
7.50201E+12,,,MELOXICAM / METOCARBAMOL (FLEXIVER COMPUESTO) TAB,,,,,$65.06,0,$0.00
SERVICIO 62,,,MEMBRESÍA ANUAL DE CONSULTAS GENERALES,,,,,"$24,300.00",0,$0.00
MRFAMILIAR,,,MEMBRESIA FAMILIAR,,,,,"$1,900.00",0,$0.00
MRFAMILIARMARISOL,,,MEMBRESIA FAMILIAR,,,,,$450.00,0,$0.00
7.50046E+12,,,MENTOL / ALCANFOR / EUCALIPTO ( INHA-RUB ) UNGUENTO 40 G,,,,,$16.67,0,$0.00
7.50645E+12,,,MENTOL / ALCANFOR / EUCALIPTO ( INHA-RUB)  SPRAY,,,,,$16.09,0,$0.00
7.14908E+11,,,MENTOL / ARNICA / CALENDULA (SALUDOL) CREMA,,,,,$52.00,0,$0.00
7.50149E+12,,,MEROPENEM 1G INY (MERMAVIE),,,,,$103.45,0,$0.00
7.502E+12,,,METAMIZOL MAGNESIO (EXODALINA) 2.15G/5ML CON 3 AMPOLLETAS,,,,,$29.00,0,$0.00
7.50135E+12,,,METAMIZOL SÓDICO ( AMSA ) SOLUCIÓN INYECTABLE 1G/2ML,,,,,$18.74,130,"$2,436.20"
7.50135E+12,,,METAMIZOL SODICO ( AMSA ) TAB 500MG C/10 TAB,,,,,$10.46,0,$0.00
7.50223E+12,,,METAMIZOL SODICO ( AVAFONTAN ) TAB 500MG C/10,,,,,$7.88,0,$0.00
7.502E+12,,,METAMIZOL SODICO (MAGNIL) SOL INYECTABLE 1 GR,,,,,$24.94,0,$0.00
7.502E+12,,,"METAMIZOL SÓDICO / BUTILHIOSCINA ( BUSCONET )  250MG, 10MG TABLETAS",,,,,$29.41,68,"$1,999.88"
6682319,,,METANEFRINAS EN PLASMA,,,,,$730.00,0,$0.00
6682318,,,METANFETAMINAS,,,,,$69.99,0,$0.00
7.50184E+12,,,METFORMINA  (DINAMEL) TABLETAS 500 MG,,,,,$17.71,0,$0.00
7.80083E+11,,,METFORMINA ( ANGLUCID ) TABLETAS  850 MG,,,,,$29.00,0,$0.00
7.50156E+12,,,METFORMINA ( BIODID ) TAB 850 MG  C/30,,,,,$18.20,0,$0.00
7.50221E+12,,,METFORMINA ( LOEFFLER) 850MG TABLETAS,,,,,$19.31,0,$0.00
7.50221E+12,,,METFORMINA ( LOEFFLER) TAB 500 MG C/40,,,,,$23.91,3,$71.73
7.5013E+12,,,METFORMINA (DABEX) TABLETA 750MG C/30,,,,,$346.82,0,$0.00
7.5011E+12,,,"METFORMINA / GLIBENCLAMIDA (LOEFFLER) TABLETAS 500 MG, 5MG",,,,,$28.75,0,$0.00
7.85119E+11,,,METFORMINA / GLIBENCLAMIDA (MAVIGLIN) TAB 500 MG,,,,,$48.90,0,$0.00
7.503E+12,,,METFORMINA 850MG / 30 TAB,,,,,$12.94,0,$0.00
7.50156E+12,,,METFORMINA 850MG/ 30TAB,,,,,$14.94,0,$0.00
7.503E+12,,,METILPREDNISOLONA ( ACENOVAR ) SOL. INY 40mg,,,,,$54.04,0,$0.00
7.50135E+12,,,METILPREDNISOLONA (AMSA) SOL INY 40MG,,,,,$51.88,0,$0.00
7.50149E+12,,,METILPREDNISOLONA (METISONA) SOL 500 MG C/1 FRASCO 8 ML,,,,,$98.91,0,$0.00
7.50148E+12,,,METILPREDNISOLONA (SOLSOLONA) SUSPENSION INYECTABLE 2ML C/1,,,,,$30.00,0,$0.00
7.50135E+12,,,METILPREDNISOLONA SUSP. INY (AMSA),,,,,$23.50,0,$0.00
7.50155E+12,,,METOCARBAMOL / IBUPROFENO (CARBAGER PLUS) TABLETAS,,,,,$48.61,0,$0.00
7.50223E+12,,,METOCARBAMOL / IBUPROFENO (ML-PRIM) TABLETAS 375/200MG C/12,,,,,$38.20,0,$0.00
7.50135E+12,,,METOCLOPRAMIDA ( AMSA ) SOLUCION INYECTABLE 10 MG,,,,,$22.78,45,"$1,025.10"
7.50156E+12,,,METOCLOPRAMIDA ( BIOPRAM  ) TABLETAS 10 MG,,,,,$6.93,0,$0.00
7.50108E+12,,,METOCLOPRAMIDA ( CIRCULAN ) TABLETAS 10 MG C / 20,,,,,$7.18,40,$287.20
7.50221E+12,,,METOCLOPRAMIDA ( GIGEMET ) GOTAS 400 MG C/20ML,,,,,$20.84,0,$0.00
7.50227E+12,,,METOCLOPRAMIDA ( LOEFFLER ) TAB 10MG C/20,,,,,$6.69,0,$0.00
7.50225E+12,,,METOCLOPRAMIDA ( VIMECLOL ) 10MG/2ML INY,,,,,$13.73,0,$0.00
7.50223E+12,,,METOCLOPRAMIDA (CONYSMIN) TABLETAS 10MG,,,,,$6.54,0,$0.00
7.50221E+12,,,METOCLOPRAMIDA (DIRPASID) TAB 10 MG,,,,,$7.34,0,$0.00
7.50147E+12,,,METOPROLOL ( METOPRESOL) TAB 100 MG C/20,,,,,$11.50,0,$0.00
7.50154E+12,,,METOPROLOL ( NIPRESOL) 100MG,,,,,$12.26,0,$0.00
8.21998E+11,,,METOPROLOL ( SCHOEN ) TAB 100MG C/20,,,,,$8.78,0,$0.00
7.50149E+12,,,METOPROLOL (KENAPROL) TAB 100 MG,,,,,$9.20,0,$0.00
7.50108E+12,,,METOPROLOL (PRONTOL) TAB 100 MG,,,,,$9.69,0,$0.00
7.50156E+12,,,METRONIDAZOL ( BIOTAZOL ) TAB 500 MG C/30,,,,,$18.19,0,$0.00
75017095,,,METRONIDAZOL ( ELYZOL) TABLETAS 500mg,,,,,$16.99,0,$0.00
7.50108E+12,,,METRONIDAZOL ( LAMBLIT )  500 MG C/30 TAB,,,,,$17.13,10,$171.30
7.50157E+12,,,METRONIDAZOL ( MESSELDAZOL ) TABLETAS 500MG,,,,,$14.28,0,$0.00
7.50223E+12,,,METRONIDAZOL (ALPHARMA) TAB 500 MG,,,,,$13.98,0,$0.00
7.50157E+12,,,METRONIDAZOL (MESSELDAZOL) C/30 TABLETAS DE 500MG,,,,,$15.26,0,$0.00
7.50156E+12,,,METRONIDAZOL 500MG C/30TAB,,,,,$13.79,0,$0.00
7.502E+12,,,METRONIZADOL / NISTATINA / FLUOCINOLONA (NYSMOSON S-V) OVULOS 500MG,,,,,$36.27,0,$0.00
7.85119E+11,,,MICONAZOL ( LECODER ) CREMA  C/TBO 20G 2%,,,,,$10.11,0,$0.00
6682203,,,MICROALBUMINA EN ORINA,,,,,$200.00,0,$0.00
7.50301E+12,,,MICRODACYN 60 ML,,,,,$60.00,0,$0.00
7.50301E+12,,,MICRODACYN SOL SPRAY 120 ML,,,,,$176.41,4,$705.64
7.50201E+12,,,MICROGELIN (GEL ANTIBACTERIAL) 150GR,,,,,$17.25,0,$0.00
7.50046E+12,,,MIEL VITAMINAS Y MINERALES (AJOLOTIUS JARABE),,,,,$54.20,30,"$1,626.00"
7.50201E+12,,,MIFISUR COMPLEJO B DIABETICO 100MG /5MG /0.05 MG C/30 TAB,,,,,$23.31,0,$0.00
14102021,,,MINI BUBULU CHOCOLATE,,,,,$2.00,0,$0.00
7.50135E+12,,,MOMETASONA  ( AMSA ) 0.05% SUSPENSIÓN.,,,,,$103.66,0,$0.00
7.50128E+12,,,MOMETASONA ( DIMUXON ) SPRAY  50UG,,,,,$170.23,0,$0.00
7.50221E+12,,,MOMETASONA ( MOFHINIS ) SPRAY SUSP 50MG C/18ML,,,,,$91.69,0,$0.00
7.50222E+12,,,MOMETASONA ( QUIMAFRON) SUSPENSION 0.05 % - 18 ML,,,,,$127.24,0,$0.00
7.50226E+12,,,MOMETASONA ( SIGDAN )  SUS P/INHALACION 0.050 G/ 100ML C/18ML,,,,,$90.57,7,$633.99
7.50226E+12,,,MOMETASONA ( SIGDAN ) SUSPENSION SPRAY 0.5 MG / ML C/ 10ML,,,,,$83.11,0,$0.00
7.50221E+12,,,MOMETASONA (MOFHINIS) SPRAY SUSPENSION 50 MG C/18 ML,,,,,$86.56,0,$0.00
7.50135E+12,,,MOMETASONA SUSPENSION PEDIATRICA 0.05% (AMSA),,,,,$105.44,0,$0.00
73796714420,,,MONITOR DE PRESION ARTERIAL,,,,,$880.00,0,$0.00
73796353216,,,MONITOR DE PRESION ARTERIAL AUTOMATICO,,,,,$818.00,0,$0.00
7.50138E+12,,,MONTELUKAS ( NEOLPHARMA ) TAB 5MG C/20,,,,,$39.51,0,$0.00
7.50135E+12,,,MONTELUKAST ( AMSA ) TAB 10MG C/20,,,,,$40.04,0,$0.00
7.50223E+12,,,MONTELUKAST ( KATSORAAM ) TAB 10MG C/10,,,,,$20.93,0,$0.00
7.50223E+12,,,MONTELUKAST ( ONTRONON ) TABLETAS MASTICABLES 5 MG,,,,,$33.04,0,$0.00
7.50223E+12,,,MONTELUKAST ( ONTRONON ) TABLETAS MASTICABLES 5MG C/30,,,,,$39.88,3,$119.64
7.80083E+11,,,MONTELUKAST ( SENLOIR ) TABLETAS 10 MG  20,,,,,$29.21,0,$0.00
7.50201E+12,,,MONTELUKAST ( VALTROVER G ) SOBRES GRANULADOS 4MG C/10,,,,,$62.40,0,$0.00
7.50183E+12,,,MONTELUKAST (DEBREXST) TAB 10 MG CON 20 TABLETAS,,,,,$32.18,0,$0.00
7.50223E+12,,,MONTELUKAST (KATSORAAM) TAB. 10MG C/ 30,,,,,$35.18,0,$0.00
7.50135E+12,,,MONTELUKAST GRANULADO ( AMSA ) SOBRE 4 MG C/10,,,,,$44.73,0,$0.00
MOUSE,,,MOUSE,,,,,$120.00,0,$0.00
7.50222E+12,,,MOXIFLOXACINO ( AVIVIA ) TABLETA 400 MG C/7,,,,,$108.99,0,$0.00
7.50223E+12,,,MOXIFLOXACINO ( CRESCRIN ) TABLETA 400 MG C/7,,,,,$94.25,0,$0.00
7.50183E+12,,,MOXIFLOXACINO (DEGORBAK) TAB 400MG C/7,,,,,$145.79,0,$0.00
7.50222E+12,,,MOXIFLOXACINO 400MG FCO C/7 TABS,,,,,$119.77,0,$0.00
7.50112E+12,,,MULTIVITAMINAS (DEXTREVIT) SOL INY C/2 AMP,,,,,$71.26,0,$0.00
7.50225E+12,,,MULTIVITAMINICO ( AVETAL-12 ) SOL. INY 5 ML,,,,,$140.45,0,$0.00
7.50113E+12,,,MULTIVITAMINICO INTRAVENOSA (VITAFUSIN) C/1 FCO. AMP. 5ML,,,,,$158.40,0,$0.00
7.50126E+12,,,MUPIROCINA  (SERRAL) CREMA 15 G 2.0 %,,,,,$77.59,0,$0.00
7.50201E+12,,,MUPIROCINA (BERNIVER) UNGUENTO 2%,,,,,$81.29,0,$0.00
7.50112E+12,,,MUPIROCINA 2% UNGUENTO ( SINPEBAC ) 15G,,,,,$71.76,0,$0.00
7.50112E+12,,,MUPIROCINA UNGUENTO (VALEANT),,,,,$57.30,0,$0.00
7.50126E+12,,,MYCROBACTER SOL ANTISEPTICA 120ML,,,,,$93.57,0,$0.00
7.50225E+12,,,NANDROLONA ( DECA-DURABOLIN )  SOL 50MG/ML CAJA C/2,,,,,$984.02,0,$0.00
7.503E+12,,,NAPROXENO  ( DOLXEN ) 500MG CON 20TAB.,,,,,$32.42,28,$907.76
7.50201E+12,,,NAPROXENO ( DOLXEN ) TABLETAS 500MG C/10,,,,,$17.24,10,$172.40
7.50154E+12,,,NAPROXENO (BRUPROXEN) TAB 500 MG,,,,,$17.39,0,$0.00
7.50201E+12,,,NAPROXENO / LIDOCAINA ( LUMBOXEN ) GEL 10G/2G,,,,,$37.66,0,$0.00
7.50201E+12,,,NAPROXENO / LIDOCAINA (LUMBOXEN GEL) TUBO ROJO 10G/2G,,,,,$35.90,0,$0.00
MEDMED84590,,,NAPROXENO / LIDOCAINA (LUMBOXEN) GEL,,,,,$27.00,0,$0.00
7.50201E+12,,,NAPROXENO / LIDOCAINA 10 G / 2 G GEL (LUMBOXEN),,,,,$38.54,6,$231.24
7.50223E+12,,,NAPROXENO / PARACETAMOL ( FLAXENOL ) TABLETAS 275/300MG C/12,,,,,$22.67,0,$0.00
7.50223E+12,,,NAPROXENO / PARACETAMOL ( FLAXENOL)  TABLETAS 275.0 MG / 300.0 MG C/20,,,,,$29.63,0,$0.00
7.50183E+12,,,NAPROXENO / PARACETAMOL ( PROXALIN-PLUS ) SUSPENSION  125 MG/100MG/5ML C/100 ML,,,,,$45.40,35,"$1,589.00"
7.80083E+11,,,NAPROXENO / PARACETAMOL (DECOSIL) TABLETAS 275MG - 300MG C/10,,,,,$20.22,0,$0.00
7.50223E+12,,,NAPROXENO / PARACETAMOL (FLAXENOL) TAB 275MG/300MG C/16,,,,,$27.35,0,$0.00
7.50221E+12,,,NAPROXENO / PARACETAMOL (PENSODIL) JARABE,,,,,$30.00,0,$0.00
7.502E+12,,,NAPROXENO / PARACETAMOL (VELSAY-S) SUSPENSION 125 MG EN 100 ML,,,,,$26.97,0,$0.00
7.50221E+12,,,NAPROXENO / PARACETAMOL( PENSODIL) SUPOSITORIOS 100 MG / 200 MG,,,,,$25.05,0,$0.00
7.50201E+12,,,NAPROXENO 250 MG TABLETAS (DOLXEN),,,,,$12.87,0,$0.00
7.50148E+12,,,NAPROXENO SODICO ( FLAXENDOL ) TAB 550MG C/12,,,,,$22.40,0,$0.00
7.80083E+11,,,NAPROXENO/ PARACETAMOL (DECOSIL) 275MG /300MG/  15 TABLETAS,,,,,$24.72,0,$0.00
7.50223E+12,,,NAPROXENO/PARACETAMOL ( DUET FLEXENOL NF ) TAB 275MG/300MG C/12,,,,,$20.57,0,$0.00
7.50223E+12,,,NAPROXENO/PARACETAMOL ( DUET FLEXENOL NF ) TAB 275MG/300MG C/16,,,,,$26.32,0,$0.00
7.50223E+12,,,NAPROXENO/PARACETAMOL ( DUET FLEXENOL NF ) TAB 275MG/300MG C/20,,,,,$31.84,10,$318.40
7.50303E+12,,,NASPRAY ADULTO ( 30 ML ),,,,,$25.33,39,$987.87
NEBULIZACI1,,,NEBULIZACION 1,,,,,$54.70,0,$0.00
nebulizaci2,,,NEBULIZACIÓN 2,,,,,$50.00,0,$0.00
7.502E+12,,,"NEOMICIN / RETINOL ( RASPISONS ) UNGUENTO 0.350G/100,000UI  28GR",,,,,$18.39,0,$0.00
7.50108E+12,,,NEOMICINA / CAOLIN / PECTINA  TABLETAS (NINEKA),,,,,$45.01,0,$0.00
7.50183E+12,,,NEOMICINA / CAOLIN / PECTINA ( NEOKAP-LF ) SUSPENSION 0.71G/ 20G/ 1.0/ 100 ML,,,,,$29.25,0,$0.00
7.50183E+12,,,NEOMICINA / CAOLIN / PECTINA ( NEOKAP-LF ) TABLETAS ,,,,,$48.20,0,$0.00
,,,129MG/280MG/30MG,,,,,,,
7.80083E+11,,,NEOMICINA / LIDOCAINA ( OTILIN ) GOTAS 2G/0.35G/100ML C/20 ML,,,,,$24.26,3,$72.78
75050764,,,NEOMICINA / POLIMIXINA B / BACTRACINA 3.5 MG / 5000 UI / 400 UI/ G UNGUENTO,,,,,$47.76,0,$0.00
75049805,,,NEOMICINA / POLIMIXINA B / GRAMICIDINA ( OPKO ) GOTAS,,,,,$45.63,15,$684.45
7.502E+12,,,"NEOMICINA, LIDOCAÍNA ( ORTORA )  SOLUCION 0.350G, 2.0G / 100 ML",,,,,$18.82,5,$94.10
8400007018,,,NEOMICINA/ POLIMIXINA B/ GRAMICIDINA (GRIN) SOL. OF. 1.75MG/ 5000 UI/ 25 MG GOTAS,,,,,$51.29,0,$0.00
7.50183E+12,,,NEOMICINA/CAOLIN/PECTINA TABLETAS (NEOKAP-LF),,,,,$50.04,0,$0.00
7.50147E+12,,,NIFEDIPINO ( CORDILAT ) CAPSULAS 10MG C/20,,,,,$19.83,0,$0.00
7.50223E+12,,,NIFEDIPINO ( GELPRIM ) CAPSULAS 10 MG,,,,,$21.78,0,$0.00
7.50156E+12,,,NIFEDIPINO (NIFEZZARD) CAP 10MG C/20,,,,,$14.61,0,$0.00
7.50109E+12,,,NIFUROXAZIDA (TOPRON) SUSPENSIÓN 4.4 G / 100 ML,,,,,$144.61,0,$0.00
7.503E+12,,,NISTATINA ( ALPHARMA ) SUSPENSION 100 000UI/ML,,,,,$34.38,0,$0.00
7.503E+12,,,NISTATINA ( MIBESAN-S ) SUSPENSION  100000 UI/ ML  24ML,,,,,$31.29,0,$0.00
7.50111E+12,,,"NISTATINA ( NISTA-QUIM ) 2,400,00 UI/FCO SUSP",,,,,$51.14,0,$0.00
7.50111E+12,,,"NISTATINA ( PERRIGO )SUSPENSION 2,400,000 UI / FCO",,,,,$53.49,0,$0.00
7.50222E+12,,,NITAZOXANIDA (MITAFAR) SUSP 60 MG,,,,,$60.00,0,$0.00
7.50221E+12,,,NITAZOXANIDA (ROSANIL) TAB 500 MG,,,,,$39.46,0,$0.00
7.50157E+12,,,NITRATO DE MICONAZOL ( MENAZAN ) CREMA 2.0%  TUBO C/20G,,,,,$9.68,0,$0.00
7.85121E+11,,,NITROFURANTOINA (  MACROFURIN ) CÁPSULAS 100MG C/40,,,,,$65.28,15,$979.20
7.50183E+12,,,NITROFURANTOINA (SURONIT) TAB 100 MG,,,,,$20.62,0,$0.00
6682208,,,NITROGENO UREICO (BUN),,,,,$40.00,0,$0.00
SINSIN52307,,,NIVEL SERICO DE VITAMINA B12 EN SANGRE,,,,,$285.00,0,$0.00
999904,,,NIVELES DE TIAMINA (VITAMINA B1 TIAMINA),,,,,"$1,210.00",0,$0.00
7.50183E+12,,,NORFENEFRINA (BIOTERFRIN) SOLUCION,,,,,$35.00,0,$0.00
7.50201E+12,,,NORFENEFRINA (FRINVER) solución 10mg/ml C/24ML,,,,,$45.98,2,$91.96
7.50113E+12,,,NORMOGOTERO ( FLEBOTEK ) ESTERIL S/AGUJA,,,,,$9.86,0,$0.00
7.50224E+12,,,NORMOGOTERO ( UNILEBEN ) SIN AGUJA,,,,,$10.68,284,"$3,033.12"
7.50113E+12,,,NORMOGOTERO (DL) SIN AGUJA,,,,,$12.54,0,$0.00
7.50602E+12,,,NORMOGOTERO (SENSIMEDICAL),,,,,$11.72,0,$0.00
7.50113E+12,,,NORMOGOTERO FLEBOTEK  S/AGUJA,,,,,$16.54,0,$0.00
7.50602E+12,,,NORMOGOTERO MEDICRIT,,,,,$13.15,0,$0.00
wbs383790170avf1,,,NORMOGOTERO NIPRO,,,,,$9.13,0,$0.00
7.50223E+12,,,NUTRI RAAM CHOCOLATE,,,,,$77.90,0,$0.00
7.50223E+12,,,NUTRI RAAM FRESA,,,,,$77.90,0,$0.00
7.50223E+12,,,NUTRI RAAM VAINILLA,,,,,$77.90,0,$0.00
7.50014E+12,,,NYLON 2-0,,,,,$42.15,0,$0.00
SERVICIO09,,,OBSERVACION / MONITOREO,,,,,$90.00,0,$0.00
SERVICIO 5,,,OBSERVACION 1-6 HRS,,,,,$207.50,0,$0.00
SERVICIO 64,,,OBSERVACION EMPRESARIAL,,,,,$415.00,0,$0.00
7.85119E+11,,,OFLOXACINO (FLOSEP) TAB 400MG C/8,,,,,$20.22,0,$0.00
7.50223E+12,,,OFLOXACINO (RIXIVOC) TABLETA 400MG C/12,,,,,$50.00,0,$0.00
7.50224E+12,,,OMEGA 3  (REGENESIS MAX) 30 CAPSULAS,,,,,$287.00,0,$0.00
7.50301E+12,,,"OMEGA 3 (PHARMADAN) 1,000MG",,,,,$185.68,0,$0.00
7.50222E+12,,,OMEPRAZOL  ( ULTRA LABORATORIO ) 20 MG C/120 CAPS,,,,,$57.47,0,$0.00
7.50222E+12,,,OMEPRAZOL ( AVIVIA ) CAPSULAS 20 MG,,,,,$8.99,0,$0.00
7.50149E+12,,,OMEPRAZOL ( OZOKEN ) CAPSULAS  20 MG C/7,,,,,$6.74,0,$0.00
7.50149E+12,,,OMEPRAZOL ( OZOKEN ) CAPSULAS 20 MG C/14,,,,,$9.21,0,$0.00
7.50149E+12,,,"OMEPRAZOL ( PREZOLAX ) SOL INYECTABLE 40MG , 10ML C/1",,,,,$39.47,0,$0.00
7.50222E+12,,,OMEPRAZOL ( ULTRA ) CAPSULAS 20MG C/30,,,,,$16.61,0,$0.00
7.50225E+12,,,OMEPRAZOL ( VITALIS ) SOL INYECTABLE 40MG/10ML C/1,,,,,$39.09,0,$0.00
7.50645E+12,,,OMEPRAZOL (ADN PHARMA) CAPSULAS 20 MG C/14,,,,,$8.89,0,$0.00
7.50135E+12,,,OMEPRAZOL (AMSA) SOL INYECTABLE  40 MG C/1,,,,,$27.59,30,$827.70
7.50222E+12,,,OMEPRAZOL (AVIVIA)  CAPSULAS 20 MG,,,,,$67.62,0,$0.00
7.50222E+12,,,OMEPRAZOL (AVIVIA) 20 MG C/60 CAP,,,,,$38.54,0,$0.00
7.50222E+12,,,OMEPRAZOL (AVIVIA) 20MG C/30 CAPSULAS,,,,,$17.36,0,$0.00
7.50222E+12,,,OMEPRAZOL (AVIVIA) CAP 20 MG C/7,,,,,$7.87,0,$0.00
7.50184E+12,,,OMEPRAZOL (OMYGEN) 60 CAP DUO PACK,,,,,$52.08,0,$0.00
7.50222E+12,,,OMEPRAZOL (ULTRA) CAPS 20MG C/14,,,,,$9.94,0,$0.00
7.50602E+12,,,OMEPRAZOL SOL INY 40 MG / 10 ML,,,,,$22.99,0,$0.00
7.50602E+12,,,ONDANSENTRON (NAVONTEC) INY. 8mg,,,,,$66.35,50,"$3,317.50"
7.85121E+11,,,ONDANSETRON ( INDANSEN ) SOL INYECTABLE I.V. C/3 AMP,,,,,$44.36,0,$0.00
7.50223E+12,,,ONDANSETRON ( VYLCOR ) TABLETAS 8MG,,,,,$50.23,0,$0.00
7.50126E+12,,,ONDANSETRON ( ZINCOLSET )  TABLETAS 8MG,,,,,$51.66,0,$0.00
7.50634E+12,,,ONDANSETRON (HT-BLOC) SOL INY 8 MG,,,,,$69.34,0,$0.00
7.50225E+12,,,ONDANSETRON (SETRONALIS) INYECTABLE 8MG/4ML,,,,,$35.96,0,$0.00
7.50147E+12,,,ONDANSETRON (SETRONTEC) SOLUCION INYECTABLE 8MG/ 4 ML,,,,,$61.55,0,$0.00
7.50135E+12,,,ORLISTAT ( AMSAFAST ) CAP 120MG C/21,,,,,$89.80,0,$0.00
7.50223E+12,,,ORLISTAT (VASDECOM) CAPSULAS 120MG C/21,,,,,$79.31,11,$872.41
7.50223E+12,,,ORLISTAT (VASDECOM) CAPSULAS 60.0 MG C/30,,,,,$58.67,0,$0.00
7.5013E+12,,,OSELTAMIVIR ( PHARMAGEN ) CAP 75MG C/10,,,,,$154.35,0,$0.00
7.5013E+12,,,OSELTAMIVIR ( PHARMAGEN ) SUSPENSION 6MG/ML,,,,,$168.97,0,$0.00
7.50126E+12,,,OSELTAMIVIR ( SERRAL ) CAPSULA 75MG C/10,,,,,$75.00,0,$0.00
7.50224E+12,,,OSELTAMIVIR ( WERMICROS ) 75 MG C / 10 CAPSULAS,,,,,$109.20,110,"$12,012.00"
7.50223E+12,,,OSELTAMIVIR (ALPHARMA) CAPSULA 75 MG C/10,,,,,$117.65,0,$0.00
7.50644E+12,,,OSELTAMIVIR (CAMBER) SUSP 6 MG/ 1 ML C/ 60 ML,,,,,$207.90,88,"$18,295.20"
